LANG_ISO,y_obs,y_hat,y_avg,residual,y_hat_50,y_avg_50,change in rank in 50 years,change in expectation of rank in 50 years,y_hat_100,y_avg_100,change in rank in 100 years,change in expectation of rank in 100 years
abu,1,1,1.01301979925695,0,1,1.01087872581046,0,-0.00214107344649,1,1.01010658143421,0,-0.00291321782274
abw,1,1,1.1351646300076,0,1,1.21659757761917,0,0.08143294761157,1,1.28471463350777,0,0.14955000350017
aby,1,1,1.18491371110057,0,1,1.24467249897134,0,0.05975878787077,1,1.28848357808698,0,0.10356986698641
abz,1,1,1.32888758262875,0,1,1.62327987749545,0,0.2943922948667,1,1.88051789351607,0,0.55163031088732
aca,2,2,2.55412206228707,0,2,2.7148785425132,0,0.16075648022613,2,2.80749065183696,0,0.25336858954989
acd,1,1,1.13736255931933,0,1,1.1109751663114,0,-0.02638739300793,1,1.09991429278405,0,-0.03744826653528
ace,2,1,1.34241289976675,1,1,1.36576482548784,0,0.02335192572109,1,1.482421209847,0,0.14000831008025
acf,1,1,1.17858810244196,0,1,1.12975822125083,0,-0.04882988119113,1,1.13206037893828,0,-0.04652772350368
ach,1,1,1.00075243601073,0,1,1.00042653861556,0,-0.00032589739517,1,1.00032102968107,0,-0.00043140632966
aci,7,5,4.88542292317141,2,5,4.83722519859283,0,-0.048197724578579,5,4.82913644180955,0,-0.05628648136186
ack,7,5,3.57700680572186,2,5,3.55570393158611,0,-0.02130287413575,5,3.54306167802516,0,-0.0339451276967
acl,7,5,4.59748085473344,2,5,4.52411190506293,0,-0.07336894967051,5,4.51700364687605,0,-0.080477207857389
acn,3,1,1.47923888457483,2,1,1.62324997677952,0,0.14401109220469,1,1.72137576203642,0,0.24213687746159
acp,1,1,1.1638953406001,0,1,1.09454801895651,0,-0.06934732164359,1,1.06546776491921,0,-0.09842757568089
acr,1,1,1.28739484050022,0,1,1.26812986547273,0,-0.01926497502749,1,1.27223427516876,0,-0.01516056533146
acs,7,7,6.9533789588241,0,7,6.98336843338882,0,0.029989474564721,7,6.99269150389538,0,0.03931254507128
acu,1,1,1.35885489602494,0,1,1.39731000568998,0,0.03845510966504,1,1.41972210619145,0,0.06086721016651
acv,5,5,4.89793412116676,0,5,5.0063828427786,0,0.10844872161184,5,5.05717875875691,0,0.15924463759015
acz,1,7,5.78221911384301,-6,5,5.60025550069069,-2,-0.181963613152321,5,5.47947663675548,-2,-0.30274247708753
ada,1,1,1.00364243948901,0,1,1.00105346374535,0,-0.00258897574366,1,1.00075317562876,0,-0.00288926386025
add,1,1,1.32772917228486,0,1,1.2878808947619,0,-0.03984827752296,1,1.27055918322192,0,-0.05716998906294
ade,1,1,1.02292520304409,0,1,1.01901838897288,0,-0.00390681407121,1,1.01664383750422,0,-0.00628136553987
adg,5,5,4.6723366876426,0,5,4.68015859214028,0,0.00782190449768,5,4.75297242995868,0,0.08063574231608
adh,1,1,1.00756728919339,0,1,1.00367034810228,0,-0.00389694109111,1,1.00234207133466,0,-0.00522521785873
adi,1,1,1.01886415498848,0,1,1.03197510006512,0,0.01311094507664,1,1.0436529858483,0,0.02478883085982
adj,1,1,1.00358844741589,0,1,1.00358253051751,0,-5.91689838014275E-06,1,1.00355326863881,0,-3.5178777080036E-05
adl,1,1,1.03322573164002,0,1,1.04386857139424,0,0.01064283975422,1,1.06546583974293,0,0.03224010810291
ado,1,1,1.02693620297117,0,1,1.08333148324299,0,0.05639528027182,1,1.15358063781682,0,0.12664443484565
adq,2,1,1.24201684214452,1,1,1.21600410741107,0,-0.02601273473345,1,1.19575361469007,0,-0.04626322745445
adr,1,1,1.64145108855047,0,1,2.05999091460574,0,0.41853982605527,2,2.40074080698932,1,0.75928971843885
adt,5,2,3.08220220118852,3,2,3.10658007229377,0,0.02437787110525,2,3.10908873251343,0,0.02688653132491
adw,2,5,3.79189299360379,-3,5,3.87506968389998,0,0.08317669029619,5,3.92589618328406,0,0.13400318968027
adx,1,1,1.42577406210586,0,1,1.7526047921937,0,0.32683073008784,1,2.02599455611766,0,0.6002204940118
ady,1,1,1.30154463637934,0,1,1.23701579897509,0,-0.06452883740425,1,1.24267923971386,0,-0.05886539666548
adz,1,1,1.00031130295053,0,1,1.00165785607334,0,0.00134655312281,1,1.00421458344787,0,0.00390328049734
aea,7,7,6.83279272725071,0,7,6.82848396439591,0,-0.0043087628548,7,6.82597080394866,0,-0.006821923302049
aee,1,1,1.27568793114253,0,1,1.18418657911855,0,-0.09150135202398,1,1.18617697554234,0,-0.08951095560019
aek,5,5,4.89172553991411,0,5,4.98925950139563,0,0.09753396148152,5,5.09471220944469,0,0.20298666953058
ael,1,1,1.41504271398855,0,1,1.39001937304696,0,-0.02502334094159,1,1.37898650798681,0,-0.03605620600174
aem,5,2,2.55286384415391,3,2,2.57711455624322,0,0.02425071208931,2,2.571606997457,0,0.01874315330309
aeq,2,2,2.76428199013576,0,2,2.75622692280728,0,-0.00805506732848,2,2.74965556040575,0,-0.01462642973001
aer,1,1,1.06344441669152,0,1,1.04615688171735,0,-0.01728753497417,1,1.04933090973488,0,-0.01411350695664
aeu,3,1,1.41510831393096,2,1,1.50180967878436,0,0.0867013648534,1,1.56379722136163,0,0.14868890743067
aew,3,1,1.26760273107461,2,1,1.54968679309634,0,0.28208406202173,1,1.80772870121451,0,0.5401259701399
aey,2,1,1.01335500562227,1,1,1.04134174071955,0,0.02798673509728,1,1.0765020352451,0,0.06314702962283
aez,1,1,1.05549947430127,0,1,1.08395920638256,0,0.02845973208129,1,1.10809514933668,0,0.05259567503541
afd,1,1,1.29457911985669,0,1,1.34362725517113,0,0.04904813531444,1,1.38023667965221,0,0.08565755979552
afe,1,1,1.049565709103,0,1,1.03761700843158,0,-0.01194870067142,1,1.03201608605308,0,-0.01754962304992
afi,3,1,1.71752824056779,2,2,2.25543332387393,1,0.53790508330614,2,2.6711899364031,1,0.95366169583531
afk,1,1,1.0726022818566,0,1,1.0971885726583,0,0.0245862908017,1,1.1161670583257,0,0.0435647764691
afn,5,1,1.44827562048904,4,1,1.37941344090685,0,-0.06886217958219,1,1.40159934974753,0,-0.04667627074151
afo,1,1,1.1044750748978,0,1,1.07519393191147,0,-0.02928114298633,1,1.05985182271681,0,-0.04462325218099
afp,1,1,1.38718179579119,0,1,1.50336831889584,0,0.11618652310465,1,1.58750557330659,0,0.2003237775154
afr,1,1,1.00185486058058,0,1,1.0016629559431,0,-0.00019190463748,1,1.00157161935795,0,-0.00028324122263
afs,4,2,2.70571329036848,2,2,2.81156680793654,0,0.10585351756806,2,2.59833158731805,0,-0.10738170305043
aft,2,2,3.06655160315089,0,2,2.80621282885291,0,-0.26033877429798,2,2.65659030249543,0,-0.40996130065546
afu,1,1,1.00909321808011,0,1,1.0080065075559,0,-0.00108671052421,1,1.00730922506906,0,-0.00178399301105
afz,2,1,1.92071161622916,1,2,2.31336853474607,1,0.39265691851691,2,2.58870146758349,1,0.66798985135433
agb,1,1,1.00805925868854,0,1,1.00407740377914,0,-0.0039818549094,1,1.00251728421951,0,-0.00554197446903
agc,1,1,1.01756966641049,0,1,1.01217469987467,0,-0.00539496653582,1,1.00927172570313,0,-0.00829794070736
agd,1,1,1.03827825126389,0,1,1.07396750446367,0,0.03568925319978,1,1.10938928082221,0,0.07111102955832
age,1,1,1.05458062281866,0,1,1.07891303129273,0,0.02433240847407,1,1.09902341938801,0,0.04444279656935
agg,1,1,1.10110422552557,0,1,1.14232677692471,0,0.04122255139914,1,1.17519134963603,0,0.07408712411046
agh,1,1,1.04585632437028,0,1,1.03723306904188,0,-0.0086232553284,1,1.03310402156666,0,-0.01275230280362
agj,1,1,1.15207111326656,0,1,1.14056540233851,0,-0.01150571092805,1,1.13370554042949,0,-0.01836557283707
agk,5,2,2.77714174053179,3,2,3.0218955005624,0,0.24475376003061,2,3.22016306078788,0,0.44302132025609
agl,1,1,1.3484285935261,0,1,1.44803542951324,0,0.09960683598714,1,1.52443783245894,0,0.17600923893284
agm,1,1,1.05856573241871,0,1,1.09806563776116,0,0.03949990534245,1,1.13211147804645,0,0.07354574562774
agn,1,1,1.23666676440991,0,1,1.41543902803211,0,0.1787722636222,1,1.56420692097353,0,0.32754015656362
ago,1,1,1.10583009725919,0,1,1.14460044540952,0,0.03877034815033,1,1.17212520544265,0,0.06629510818346
agq,1,1,1.07392143596032,0,1,1.05617919345248,0,-0.01774224250784,1,1.04761319649112,0,-0.0263082394692
agr,1,1,1.22276423161164,0,1,1.18900290356661,0,-0.03376132804503,1,1.19337653289227,0,-0.02938769871937
ags,1,1,1.11832193456979,0,1,1.09873651015543,0,-0.01958542441436,1,1.08950527561647,0,-0.02881665895332
agt,1,1,1.60682413921771,0,1,2.0535197023154,0,0.44669556309769,2,2.4204399189787,1,0.81361577976099
agu,1,1,1.47089775269374,0,1,1.44441122892428,0,-0.02648652376946,1,1.43803012582981,0,-0.03286762686393
agv,4,1,1.33359016414323,3,1,1.55538675152528,0,0.22179658738205,1,1.74216347612547,0,0.40857331198224
agw,1,1,1.04595512918729,0,1,1.07159963621333,0,0.02564450702604,1,1.09610388858757,0,0.05014875940028
agx,1,1,1.39397198620788,0,1,1.7578780772863,0,0.36390609107842,1,2.0825728740352,0,0.68860088782732
agy,1,1,1.83208934222089,0,2,2.34380821026221,1,0.51171886804132,2,2.73578983237709,1,0.9037004901562
agz,1,1,1.40660159166034,0,1,1.64422242347823,0,0.23762083181789,1,1.83722301172847,0,0.43062142006813
aha,1,1,1.0122175503917,0,1,1.0086764876495,0,-0.0035410627422,1,1.00740052300849,0,-0.00481702738321
ahb,1,1,1.2993995327766,0,1,1.48582730924309,0,0.18642777646649,1,1.64067661763424,0,0.34127708485764
ahg,5,1,1.67630823393436,4,1,1.49290844705589,0,-0.18339978687847,1,1.40165093522553,0,-0.27465729870883
ahh,2,1,1.40076834009829,1,1,1.5406326595115,0,0.13986431941321,1,1.6459934771845,0,0.24522513708621
ahi,1,1,1.05685837782653,0,1,1.0507436674302,0,-0.00611471039633,1,1.04810737017958,0,-0.00875100764695
ahk,1,1,1.04987084591576,0,1,1.07385674947519,0,0.02398590355943,1,1.09216155971009,0,0.04229071379433
ahl,1,1,1.04543543008418,0,1,1.04200994781064,0,-0.00342548227354,1,1.03915812226135,0,-0.00627730782283
ahm,1,1,1.11590541559452,0,1,1.10581429990976,0,-0.01009111568476,1,1.10132129427328,0,-0.01458412132124
ahn,1,1,1.26743204979523,0,1,1.2132957359732,0,-0.05413631382203,1,1.19195339471368,0,-0.07547865508155
aho,6,2,3.31210482462999,4,2,3.16936159784042,0,-0.14274322678957,2,3.16305284953158,0,-0.14905197509841
ahp,1,1,1.0819722861669,0,1,1.07418759473588,0,-0.00778469143102,1,1.07094921592232,0,-0.01102307024458
ahs,1,1,1.03627853343584,0,1,1.02790001951143,0,-0.00837851392441,1,1.02312367597315,0,-0.01315485746269
aht,4,5,5.17273808010012,-1,5,4.97948965349156,0,-0.193248426608561,5,4.97346926345572,0,-0.1992688166444
aia,1,1,1.04420178370758,0,1,1.10426146035772,0,0.06005967665014,1,1.17143473862533,0,0.12723295491775
aib,2,2,2.25604370771132,0,2,2.53621971538878,0,0.28017600767746,2,2.74031297482049,0,0.48426926710917
aic,4,2,2.25914975265786,2,2,2.33479761728486,0,0.075647864627,2,2.3904099098974,0,0.13126015723954
aid,7,7,6.70175470742342,0,7,6.68610034953891,0,-0.015654357884509,7,6.68420239511147,0,-0.01755231231195
aie,3,1,1.09847344284229,2,1,1.18523678079655,0,0.08676333795426,1,1.26564851992605,0,0.16717507708376
aif,1,1,1.11818951480665,0,1,1.18395841841115,0,0.0657689036045,1,1.23631331474795,0,0.1181237999413
aig,1,1,1.31833895941228,0,1,1.26295896783671,0,-0.05537999157557,1,1.26650870623441,0,-0.05183025317787
aih,2,2,2.42751586334473,0,2,2.82331016733235,0,0.39579430398762,2,3.08526891172454,0,0.65775304837981
aii,2,1,1.34791538675007,1,1,1.41130749533778,0,0.06339210858771,1,1.49462515624466,0,0.14670976949459
aik,1,1,1.20378534634361,0,1,1.13367170501346,0,-0.07011364133015,1,1.09504219694996,0,-0.10874314939365
ail,3,1,2.08164200685211,2,2,2.58126038682373,1,0.49961837997162,2,2.95310308619369,1,0.87146107934158
aim,1,1,1.12173292793413,0,1,1.128277315108,0,0.00654438717387,1,1.13007030412015,0,0.00833737618602
ain,5,5,4.32405341122149,0,5,4.55164683040109,0,0.2275934191796,5,4.70617625076045,0,0.38212283953896
aio,2,2,2.6739656083301,0,2,2.88351381635736,0,0.20954820802726,2,3.03734985191015,0,0.36338424358005
aip,5,1,2.15494139132237,4,2,2.32898626459312,1,0.17404487327075,2,2.43930382784137,1,0.284362436519
aiq,1,1,1.10079985850815,0,1,1.07813806424828,0,-0.02266179425987,1,1.07856524305965,0,-0.0222346154485
air,1,1,1.77128710917801,0,1,2.19194650173954,0,0.42065939256153,2,2.50167335914825,1,0.73038624997024
ait,7,7,6.7457935775839,0,7,6.7998092089226,0,0.0540156313387,7,6.82942263821731,0,0.083629060633411
aiw,1,1,1.01648327596148,0,1,1.01556801136579,0,-0.00091526459569,1,1.01365689709896,0,-0.00282637886252
aix,1,1,1.05816511569924,0,1,1.12426994940769,0,0.06610483370845,1,1.19103471542201,0,0.13286959972277
aja,5,1,1.41663369857396,4,1,1.35624373116578,0,-0.06038996740818,1,1.33085808271546,0,-0.0857756158585
ajg,1,1,1.00037549265237,0,1,1.00021242896161,0,-0.00016306369076,1,1.00014916723113,0,-0.00022632542124
aji,1,1,1.32099404663146,0,1,1.48505968979671,0,0.16406564316525,2,2.51921624259263,1,1.19822219596117
ajt,3,5,4.2683553666295,-2,5,4.20519660492382,0,-0.06315876170568,5,4.15626461300346,0,-0.11209075362604
aju,3,1,2.15839457800018,2,1,2.07957143407476,0,-0.07882314392542,1,2.04753885914153,0,-0.11085571885865
ajw,7,7,5.77089567765914,0,5,5.44403061206506,-2,-0.32686506559408,5,5.23707661157089,-2,-0.53381906608825
ajz,1,1,1.08892059145868,0,1,1.11654761472467,0,0.02762702326599,1,1.13915784765715,0,0.05023725619847
aka,1,1,1.00000916437493,0,1,1.0000075691589,0,-1.59521602993706E-06,1,1.00000641238099,0,-2.75199394006442E-06
akb,2,1,1.60138761607369,1,1,1.86095197455908,0,0.25956435848539,1,2.08022077691008,0,0.47883316083639
akc,2,1,1.54676812826486,1,1,1.77666855297762,0,0.22990042471276,1,1.95083805657259,0,0.40406992830773
akd,1,1,1.05922121237279,0,1,1.04517629010516,0,-0.01404492226763,1,1.03996136923621,0,-0.01925984313658
ake,2,1,1.59807856645839,1,1,1.63241926333216,0,0.03434069687377,1,1.65556083982863,0,0.05748227337024
akf,1,1,1.04323220659095,0,1,1.03002656293914,0,-0.01320564365181,1,1.02362370795969,0,-0.01960849863126
akg,1,1,1.46685163446211,0,1,1.70753196859822,0,0.24068033413611,1,1.90962510621526,0,0.44277347175315
akh,1,1,1.00638275266308,0,1,1.007858267129,0,0.00147551446592,1,1.00887581877507,0,0.00249306611199
aki,1,1,1.25190622064711,0,1,1.53313768621316,0,0.28123146556605,1,1.7874562387002,0,0.53555001805309
akj,7,5,4.81645474835304,2,5,4.68718624170461,0,-0.12926850664843,5,4.67884505583021,0,-0.137609692522831
akl,1,1,1.03289983690625,0,1,1.09292594899814,0,0.06002611209189,1,1.16523313823869,0,0.13233330133244
akm,7,5,4.66280597494877,2,5,4.64711949277512,0,-0.01568648217365,5,4.63942336855568,0,-0.02338260639309
ako,5,2,3.40374967734215,3,5,3.51731248351234,3,0.11356280617019,5,3.60525227704685,3,0.2015025997047
akp,1,1,1.01212412426769,0,1,1.00977298719266,0,-0.00235113707503,1,1.00839154966377,0,-0.00373257460392
akq,5,2,2.9427959948379,3,2,2.86585610855388,0,-0.07693988628402,2,2.81771700758347,0,-0.12507898725443
aks,1,1,1.01562989649895,0,1,1.01128222279292,0,-0.00434767370603,1,1.00937617024305,0,-0.0062537262559
akt,1,1,1.1679926594865,0,1,1.3887861414599,0,0.2207934819734,1,1.60196414282761,0,0.43397148334111
aku,1,1,1.6925686589192,0,1,1.61228452064103,0,-0.08028413827817,1,1.57490976306223,0,-0.11765889585697
akv,2,1,1.70442474241964,1,1,2.20708929939873,0,0.50266455697909,2,2.57921206736115,1,0.87478732494151
akw,2,1,1.44984582619654,1,1,1.4571168488389,0,0.00727102264236,1,1.44918751043257,0,-0.00065831576397
akx,7,5,4.48877358011696,2,5,4.47282806801995,0,-0.01594551209701,5,4.46491760757049,0,-0.02385597254647
aky,7,5,4.62586907795915,2,5,4.61081762344896,0,-0.01505145451019,5,4.60357894321531,0,-0.02229013474384
akz,3,5,4.27467049742731,-2,5,4.18344823322843,0,-0.091222264198881,5,4.15815128736721,0,-0.1165192100601
ala,1,1,1.04027538128355,0,1,1.02318468730417,0,-0.01709069397938,1,1.01537721098071,0,-0.02489817030284
alc,5,5,4.73146103783226,0,5,4.83745683346935,0,0.10599579563709,5,4.88131757029891,0,0.149856532466649
ald,1,1,1.01586961274608,0,1,1.01220299073938,0,-0.0036666220067,1,1.0109778887178,0,-0.00489172402828
ale,3,5,3.70915076239728,-2,5,3.68828644068429,0,-0.02086432171299,5,3.68643863096286,0,-0.02271213143442
alf,1,1,1.55261576033437,0,1,1.46320459046566,0,-0.08941116986871,1,1.43029956559588,0,-0.12231619473849
alh,5,5,3.88996472566761,0,5,3.86492697458953,0,-0.02503775107808,5,3.85843133374251,0,-0.0315333919251
ali,1,1,1.07470113416896,0,1,1.19088204166322,0,0.11618090749426,1,1.31289802213955,0,0.23819688797059
alj,1,1,1.18050759032968,0,1,1.20882396122251,0,0.02831637089283,1,1.23451224945624,0,0.05400465912656
alk,1,1,1.33036620060596,0,1,1.42205033166884,0,0.09168413106288,1,1.4901756337742,0,0.15980943316824
all,2,1,1.89399318595537,1,1,1.75783909472373,0,-0.13615409123164,1,1.64293732775432,0,-0.25105585820105
alm,2,1,1.57495362004323,1,1,1.93508783955123,0,0.360134219508,1,2.21738194420641,0,0.64242832416318
aln,1,1,1.0103665314194,0,1,1.00468826598846,0,-0.00567826543094,1,1.00481111244106,0,-0.00555541897834
alp,1,1,1.63250360102775,0,1,2.01100787328324,0,0.37850427225549,2,2.30245123147296,1,0.66994763044521
alq,2,2,2.82310795314182,0,2,2.83671503717773,0,0.01360708403591,2,2.82557600150812,0,0.0024680483663
alr,5,5,3.94774031075584,0,5,3.86582520420187,0,-0.08191510655397,5,3.8475616744619,0,-0.10017863629394
als,1,1,1.05024490472125,0,1,1.02649688525416,0,-0.02374801946709,1,1.01949912742282,0,-0.03074577729843
alt,1,1,2.11824311922253,0,2,2.24814604835901,1,0.12990292913648,2,2.40780312557225,1,0.28956000634972
alu,1,1,1.00178592974581,0,1,1.00327819729523,0,0.00149226754942,1,1.00477885629214,0,0.00299292654633
alw,1,1,1.00753570583061,0,1,1.00334122296043,0,-0.00419448287018,1,1.00200390280859,0,-0.00553180302202
alx,2,1,1.44367167893733,1,1,1.48306636384342,0,0.03939468490609,1,1.50742395750062,0,0.06375227856329
aly,1,1,1.14448902928717,0,1,1.13659247403618,0,-0.00789655525099,1,1.10966364866923,0,-0.03482538061794
alz,1,1,1.00198380800395,0,1,1.00157386901533,0,-0.00040993898862,1,1.00150404332461,0,-0.00047976467934
ama,6,5,4.13917863460061,1,5,4.41177497508118,0,0.27259634048057,5,4.57152835177649,0,0.432349717175881
amb,1,1,2.1994449369052,0,1,2.08364979211052,0,-0.11579514479468,1,2.03144236822311,0,-0.16800256868209
amc,3,1,1.67219874697708,2,1,1.67182172331883,0,-0.00037702365825,1,1.6702779373807,0,-0.00192080959638
ame,1,1,1.31403181014188,0,1,1.36957299957548,0,0.0555411894336,1,1.41292813047502,0,0.09889632033314
amf,1,1,1.03688082994082,0,1,1.02497378541611,0,-0.01190704452471,1,1.01930057617083,0,-0.01758025376999
amg,5,5,5.18587392999429,0,5,5.15446195682228,0,-0.031411973172011,5,5.14461215969005,0,-0.04126177030424
amh,1,1,1.00010497885209,0,1,1.00006979606966,0,-3.51827824298656E-05,1,1.00005068151879,0,-5.42973332999796E-05
ami,1,1,2.05476179484667,0,2,2.25064634470042,1,0.19588454985375,2,2.41371760340791,1,0.35895580856124
amj,1,1,1.18525841841546,0,1,1.14584865161152,0,-0.03940976680394,1,1.12898185723364,0,-0.05627656118182
amk,2,1,1.44457536803724,1,1,1.55283451993839,0,0.10825915190115,1,1.6059558888546,0,0.16138052081736
aml,1,1,1.13470479938915,0,1,1.19051781708993,0,0.05581301770078,1,1.25128563271819,0,0.11658083332904
amm,1,1,1.34935208973071,0,1,1.34936125205977,0,9.16232905989745E-06,1,1.35003973450756,0,0.00068764477685
amn,1,1,1.0139036043204,0,1,1.02658131101375,0,0.01267770669335,1,1.03883768061713,0,0.02493407629673
amo,1,1,1.0630181645422,0,1,1.03102860963412,0,-0.03198955490808,1,1.01972895170341,0,-0.04328921283879
amp,1,1,1.06109083178754,0,1,1.07375281872365,0,0.01266198693611,1,1.08270498266097,0,0.02161415087343
amr,2,1,2.21497760841371,1,1,2.23993400708801,0,0.0249563986743,2,2.25436810219968,1,0.03939049378597
ams,3,2,3.26587800799928,1,5,3.51157270819522,3,0.24569470019594,5,3.56480006166947,3,0.29892205367019
amt,2,1,1.53609299976389,1,1,1.74421701416524,0,0.20812401440135,1,1.89883948162527,0,0.36274648186138
amu,1,1,1.38285068917418,0,1,1.28002964227071,0,-0.10282104690347,1,1.27822493148334,0,-0.10462575769084
amv,1,1,2.01310693936995,0,2,2.57105115347375,1,0.5579442141038,2,2.98036419673472,1,0.96725725736477
amw,3,2,2.66304787067407,1,2,2.79645750403035,0,0.13340963335628,2,2.87820477907582,0,0.21515690840175
amx,1,1,1.09421451464954,0,1,1.09225919153604,0,-0.0019553231135,1,1.09467448909233,0,0.00045997444279
amy,4,5,4.53018577271866,-1,5,4.50415803049316,0,-0.0260277422255,5,4.49329649334325,0,-0.03688927937541
amz,7,7,6.71901833857207,0,7,6.72837536689996,0,0.00935702832789,7,6.73261691812365,0,0.01359857955158
ana,6,7,6.58470392852708,-1,7,6.52393805719587,0,-0.060765871331211,7,6.42209150724622,0,-0.16261242128086
anb,7,7,6.28722140097843,0,7,6.36649334828986,0,0.079271947311431,7,6.40839631272619,0,0.12117491174776
anc,1,1,1.00451464340847,0,1,1.00178188288437,0,-0.0027327605241,1,1.00098644376823,0,-0.00352819964024
and,2,1,1.44082243393671,1,1,1.59367696824935,0,0.15285453431264,1,1.70176472020325,0,0.26094228626654
ane,1,1,1.54580790191245,0,1,1.46508172168737,0,-0.08072618022508,1,1.30000145679556,0,-0.24580644511689
anf,3,1,1.91471306460069,2,1,1.83269006500389,0,-0.0820229995968,1,1.79916573805319,0,-0.1155473265475
anh,1,1,1.08031163342338,0,1,1.21320716762906,0,0.13289553420568,1,1.35910695443744,0,0.27879532101406
ani,2,1,1.41744131515139,1,1,1.717898036495,0,0.30045672134361,1,1.96278166455126,0,0.54534034939987
anj,1,1,1.25829519760773,0,1,1.55793681884059,0,0.29964162123286,1,1.83152597884193,0,0.5732307812342
ank,2,1,1.01494232179772,1,1,1.00661872691005,0,-0.00832359488767,1,1.00394294430783,0,-0.01099937748989
