"","P[Y=1]","P[Y=2]","P[Y=3]","y_hat","y_avg","y_obs","latent1","latent2"
"ahk",0.999958099581185,4.18496708810556e-05,5.07479335221106e-08,1,1.00004195116675,1,4.19511667479888e-05,0
"ahl",0.99795949942796,0.00203039724578613,1.01033262536188e-05,1,1.00205060389829,1,0.00205060389829348,0
"ahm",0.981419410344471,0.0183249268303298,0.000255662825198844,1,1.01883625248073,1,0.0188362524807275,0
"ahn",0.967513943741072,0.0318804218179729,0.000605634440955183,1,1.03309169069988,1,0.0330916906998833,0
"aho",0.152266094583204,0.48980507447531,0.357928830941486,2,2.20566273635828,3,-0.794337263641718,-1
"ahp",0.976715612422361,0.0229232281192351,0.00036115945840387,1,1.02364554703604,1,0.0236455470360428,0
"ahs",0.997964376718586,0.00202555410200855,1.00691794051588e-05,1,1.00204569246082,1,0.00204569246081898,0
"aht",0.0340483304581266,0.29823989435104,0.667711775190833,3,2.63366344473271,2,0.633663444732707,1
"aia",0.938060970680264,0.0602412780495067,0.00169775127022942,1,1.06363678058997,1,0.0636367805899656,0
"aib",0.692748435242474,0.27816687175521,0.0290846930023164,1,1.33633625775984,1,0.336336257759843,0
"aic",0.712276681488881,0.262183570757419,0.0255397477537,1,1.31326306626482,2,-0.686736933735181,-1
"aid",0.00132010431114736,0.05172400557552,0.946955890113333,3,2.94563578580219,3,-0.0543642141978147,0
"aie",0.964132294376417,0.0351601643663424,0.00070754125724104,1,1.03657524688082,1,0.0365752468808245,0
"aif",0.957489204546061,0.0415849027723439,0.000925892681595264,1,1.04343668813553,1,0.0434366881355346,0
"aig",0.993396900227444,0.00654844119318665,5.465857936926e-05,1,1.00665775835193,1,0.00665775835192517,0
"aih",0.833415322172182,0.157410519118904,0.00917415870891414,1,1.17575883653673,1,0.175758836536732,0
"aii",0.996458671448182,0.00351916603664826,2.21625151701765e-05,1,1.00356349106699,1,0.00356349106698861,0
"aik",0.970752610571849,0.0287333626267553,0.000514026801396006,1,1.02976141622955,1,0.0297614162295474,0
"ail",0.852043888883739,0.140530827864406,0.00742528325185499,1,1.15538139436812,1,0.155381394368116,0
"aim",0.987280944547712,0.0125748244722267,0.000144230980061777,1,1.01286328643235,1,0.0128632864323501,0
"ain",0.189433393233853,0.505813008000296,0.304753598765851,2,2.115320205532,2,0.115320205531998,0
"aio",0.57663037595224,0.366777746549676,0.0565918774980834,1,1.47996150154584,1,0.479961501545843,0
"aip",0.639864554322232,0.319977834608904,0.0401576110688643,1,1.40029305674663,2,-0.599706943253367,-1
"aiq",0.997602305683579,0.0023849950990823,1.26992173385965e-05,1,1.00241039353376,1,0.0024103935337596,0
"air",0.890530484535032,0.105074540848867,0.0043949746161005,1,1.11386449008107,1,0.113864490081068,0
"ait",0.00075830821130195,0.0367206397086053,0.962521052080093,3,2.96176274386879,3,-0.0382372561312092,0
"aiw",0.999220924766261,0.000776448376661909,2.62685707697052e-06,1,1.00078170209082,1,0.00078170209081585,0
"aix",0.922784968801154,0.0747748024808291,0.00244022871801652,1,1.07965525991686,1,0.0796552599168621,0
"aja",0.944946551686327,0.0536515860805312,0.00140186223314187,1,1.05645531054682,2,-0.943544689453185,-1
"ajg",0.99997504054109,2.49338124793663e-05,2.56464308678872e-08,1,1.00002498510534,1,2.49851053411021e-05,0
"aji",0.918567393584004,0.0787666259864679,0.00266598042952848,1,1.08409858684552,1,0.0840985868455246,0
"ajt",0.190156472846855,0.506022929416385,0.303820597736759,2,2.1136641248899,1,1.1136641248899,1
"aju",0.829922042094469,0.160554729319477,0.00952322858605348,1,1.17960118649158,1,0.179601186491584,0
"ajw",0.0345039893752841,0.299965628626391,0.665530381998325,3,2.63102639262304,3,-0.368973607376959,0
"ajz",0.998560979745841,0.00143284298883362,6.17726532536889e-06,1,1.00144519751948,1,0.00144519751948424,0
"aka",0.999999675006177,3.24897129533319e-07,9.66929869505861e-11,1,1.00000032509052,1,3.25090515396198e-07,0
"akb",0.997571318792221,0.00241574818696177,1.29330208171741e-05,1,1.0024416142286,1,0.00244161422859612,0
"akc",0.945245188720492,0.0533652319701347,0.001389579309373,1,1.05614439058888,1,0.0561443905888805,0
"akd",0.995481762229283,0.00448675793519637,3.14798355204315e-05,1,1.00454971760624,1,0.00454971760623701,0
"ake",0.941322191319698,0.0571232242036275,0.00155458447667445,1,1.06023239315698,1,0.0602323931569764,0
"akf",0.997941756023312,0.00204801612294458,1.02278537437162e-05,1,1.00206847183043,1,0.00206847183043202,0
"akg",0.980633743753613,0.0190939339251388,0.000272322321248408,1,1.01963857856764,1,0.0196385785676356,0
"akh",0.994520157783951,0.00543819965621672,4.16425598324111e-05,1,1.00552148477588,1,0.00552148477588155,0
"aki",0.961727863310708,0.0374883175785252,0.000783819110766859,1,1.03905595580006,1,0.0390559558000589,0
"akj",0.0126368922526166,0.186019862979975,0.801343244767409,3,2.78870635251479,3,-0.211293647485208,0
"akl",0.999725242726049,0.000274127855653061,6.29418297592998e-07,1,1.00027538669225,1,0.000275386692248247,0
"akm",0.00957302592565951,0.160997833179308,0.829429140895033,3,2.81985611496937,3,-0.180143885030627,0
"ako",0.280066794893952,0.510422490490181,0.209510714615867,2,1.92944391972191,2,-0.0705560802780856,0
"akp",0.999523226848021,0.000475437828387326,1.3353235912561e-06,1,1.00047810847557,1,0.000478108475569838,0
"akq",0.370324403219669,0.485050732684698,0.144624864095633,2,1.77430046087596,2,-0.225699539124036,0
"aks",0.999011783663913,0.000984562325096694,3.65401098989526e-06,1,1.00099187034708,1,0.000991870347076595,0
"akt",0.938566803235752,0.059758006995818,0.00167518976842995,1,1.06310838653268,1,0.063108386532678,0
"aku",0.945289985733899,0.0533222734937927,0.00138774077230863,1,1.05609775503841,1,0.0560977550384099,0
"akv",0.947431845301437,0.0512671111612687,0.00130104353729477,1,1.05386919823586,1,0.0538691982358581,0
"akw",0.984841833687154,0.0149703920782426,0.000187774234603366,1,1.01534594054745,1,0.0153459405474492,0
"akx",0.00796356128666762,0.145943821069529,0.846092617643804,3,2.83812905635714,3,-0.161870943642864,0
"aky",0.0100084808504047,0.164816990730124,0.825174528419471,3,2.81516604756907,3,-0.184833952430934,0
"akz",0.385320397262053,0.478844942528435,0.135834660209512,2,1.75051426294746,1,0.750514262947459,1
"ala",0.994950118622203,0.00501289899380586,3.69823839913019e-05,1,1.00508686376179,1,0.00508686376178868,0
"alc",0.0441992572536218,0.332886563527198,0.622914179219181,3,2.57871492196556,2,0.578714921965559,1
"ald",0.997230413385186,0.00275399477400096,1.55918408132338e-05,1,1.00278517845563,1,0.00278517845562742,0
"ale",0.482620820617036,0.428419058914183,0.0889601204687803,1,1.60633929985174,1,0.606339299851744,0
"alf",0.954986214765344,0.0439994940627977,0.00101429117185858,1,1.04602807640651,1,0.0460280764065146,0
"alh",0.268252364434429,0.511884669804697,0.219862965760874,2,1.95161060132645,2,-0.0483893986735549,0
"ali",0.981846184053346,0.0179070370765317,0.000246778870121922,1,1.01840059481678,1,0.0184005948167756,0
"alj",0.982337189274112,0.0174261075112017,0.000236703214686718,1,1.01789951394058,1,0.0178995139405753,0
"alk",0.972156194647087,0.0273676264948992,0.000476178858014098,1,1.02831998421093,1,0.0283199842109274,0
"all",0.848452448420452,0.143799708773627,0.00774784280592122,1,1.15929539438547,1,0.159295394385469,0
"alm",0.854424901314096,0.13835985693461,0.00721524175129451,1,1.1527903404372,1,0.152790340437199,0
"aln",0.999911312565517,8.85500638965198e-05,1.37370586794638e-07,1,1.00008882480507,1,8.8824805069887e-05,0
"alo",0.943534542286004,0.0550048983246995,0.00146055938929679,1,1.05792601710329,1,0.0579260171032931,0
"alp",0.942604904172815,0.0558953323717769,0.00149976345540825,1,1.05889485928259,1,0.0588948592825935,0
"alq",0.842245222552893,0.149433065165336,0.00832171228177159,1,1.16607648972888,1,0.166076489728879,0
"alr",0.298295892528584,0.507210413011564,0.194493694459852,2,1.89619780193127,2,-0.103802198068733,0
"als",0.999410726872984,0.000587486586080432,1.7865409354112e-06,1,1.00059105966795,1,0.000591059667951255,0
"alt",0.917273309617348,0.0799896451486279,0.00273704523402385,1,1.08546373561668,1,0.0854637356166756,0
"alu",0.995899661107427,0.00407297455289057,2.73643396819789e-05,1,1.00412770323225,1,0.00412770323225442,0
"alw",0.999739829765767,0.000259585743704993,5.84490528310333e-07,1,1.00026075472476,1,0.000260754724761725,0
"alx",0.889744569539803,0.105806243437716,0.00444918702248032,1,1.11470461748268,1,0.114704617482677,0
"aly",0.792777535801091,0.193560534774162,0.0136619294247468,1,1.22088439362366,1,0.220884393623656,0
"alz",0.999894966791738,0.000104860993024314,1.72215237959072e-07,1,1.0001052054235,1,0.00010520542350001,0
"ama",0.0560000117364825,0.365325276662276,0.578674711601242,3,2.52267469986476,3,-0.477325300135241,0
"amb",0.924789159353281,0.0728747461506314,0.00233609449608729,1,1.07754693514281,1,0.077546935142806,0
"amc",0.867313073226703,0.126556434555155,0.00613049221814221,1,1.13881741899144,1,0.138817418991439,0
"ame",0.977137364592004,0.0225114906965656,0.000351144711430273,1,1.02321378011943,1,0.0232137801194261,0
"amf",0.998563510746483,0.00143032722558456,6.16202793235487e-06,1,1.00144265128145,1,0.00144265128144916,0
"amg",0.195046621523713,0.507353103128967,0.29760027534732,2,2.10255365382361,2,0.102553653823607,0
"amh",0.999999968915134,3.10797507729887e-08,5.1156856528678e-12,1,1.00000003108998,1,3.10899821442945e-08,0
"ami",0.975486100136603,0.0241229345135203,0.000390965349877037,1,1.02490486521327,1,0.0249048652132744,0
"amj",0.960856581426052,0.0383311841689377,0.000812234405009882,1,1.03995565297896,1,0.0399556529789575,0
"amk",0.986881918433029,0.012967013355329,0.000151068211642236,1,1.01326914977861,1,0.0132691497786133,0
"aml",0.999383730388656,0.000614369360985467,1.90025035895491e-06,1,1.0006181698617,1,0.000618169861703599,0
"amm",0.858401462248813,0.134727357042259,0.00687118070892756,1,1.14846971846011,1,0.148469718460114,0
"amn",0.986045471153262,0.0137887615496548,0.000165767297082731,1,1.01412029614382,1,0.0141202961438203,0
"amo",0.994882639599297,0.00507965886358874,3.7701537114132e-05,1,1.00515506193782,1,0.0051550619378169,0
"amp",0.970706760289791,0.0287779574963168,0.000515282213892299,1,1.0298085219241,1,0.0298085219241013,0
"amq",0.424411365389659,0.460546628277032,0.115042006333309,2,1.69063064094365,2,-0.30936935905635,0
"amr",0.570102695229018,0.37138655839495,0.0585107463760314,1,1.48840805114701,1,0.488408051147013,0
"ams",0.674753614173537,0.29264322464836,0.0326031611781035,1,1.35784954700457,1,0.357849547004567,0
"amt",0.828494467528386,0.161837707146111,0.00966782532550348,1,1.18117335779712,1,0.181173357797118,0
"amu",0.985472555574593,0.0143513266457255,0.000176117779681961,1,1.01470356220509,1,0.0147035622050893,0
"amv",0.861752277841882,0.131659953865519,0.00658776829259855,1,1.14483549045072,1,0.144835490450716,0
"amw",0.889102770534906,0.106403537127447,0.00449369233764718,1,1.11539092180274,1,0.115390921802741,0
"amx",0.769540238715526,0.213795231746839,0.0166645295376353,1,1.24712429082211,1,0.247124290822109,0
"amy",0.257293745199719,0.512768548556708,0.229937706243573,2,1.97264396104385,2,-0.027356038956146,0
"amz",0.0232613242446172,0.251039426747339,0.725699249008044,3,2.70243792476343,3,-0.297562075236574,0
"ana",0.0244030401471192,0.256716609857854,0.718880349995027,3,2.69447730984791,3,-0.305522690152092,0
"anb",0.00775714252790003,0.143892823353823,0.848350034118277,3,2.84059289159038,3,-0.159407108409622,0
"anc",0.999939166468424,6.07503691841815e-05,8.31623919728131e-08,1,1.00006091669397,1,6.09166939682382e-05,0
"and",0.987472040370423,0.012386962544978,0.000140997084599248,1,1.01266895671418,1,0.0126689567141764,0
"ane",0.905286440760805,0.0912781245508387,0.00343543468835672,1,1.09814899392755,1,0.0981489939275522,0
"anf",0.958778448406409,0.0403398918489851,0.000881659744605634,1,1.0421032113382,1,0.0421032113381963,0
"anh",0.986837938618982,0.0130102326254967,0.000151828755520889,1,1.01331389013654,1,0.0133138901365384,0
"ani",0.991825718348152,0.008099502859094,7.47787927539711e-05,1,1.0082490604446,1,0.00824906044460194,0
"anj",0.95300456317497,0.0459088126601517,0.00108662416487815,1,1.04808206098991,1,0.048082060989908,0
"ank",0.999629415413896,0.000369638641313008,9.45944791053144e-07,1,1.0003715305309,1,0.000371530530895114,0
"anl",0.943577399400861,0.0549638378556982,0.00145876274344092,1,1.05788136334258,1,0.0578813633425801,0
"anm",0.993627324341693,0.00632078346440357,5.18921939037797e-05,1,1.00642456785221,1,0.00642456785221102,0
"ann",0.999926944023706,7.29498932068307e-05,1.06083087536568e-07,1,1.00007316205938,1,7.31620593819038e-05,0
"ano",0.763624869835367,0.218893110022748,0.0174820201418849,1,1.25385715030652,1,0.253857150306518,0
"anp",0.998871193096577,0.00112440884575638,4.39805766705437e-06,1,1.00113320496109,1,0.00113320496109059,0
"anq",0.490099380604292,0.423922271116746,0.0859783482789618,1,1.59587896767467,1,0.595878967674669,0
"anr",0.993530814385788,0.00641614068167706,5.30449325346627e-05,1,1.00652223054675,1,0.00652223054674628,0
"ans",0.00282848995250487,0.0815412604737537,0.915630249573741,3,2.91280175962124,3,-0.0871982403787634,0
"ant",0.145804441394741,0.485822144076133,0.368373414529126,2,2.22256897313438,2,0.222568973134385,0
"anu",0.999518991759829,0.000479656621670155,1.35161850045584e-06,1,1.00048235985867,1,0.000482359858670955,0
"anv",0.996965628533173,0.00301660882009258,1.77626467345871e-05,1,1.00305213411356,1,0.00305213411356164,0
"anw",0.999969820382681,3.01466966863284e-05,3.2920632220268e-08,1,1.00003021253795,1,3.02125379507689e-05,0
"any",0.999979993916075,1.99868965640171e-05,1.91873605892567e-08,1,1.00002002527129,1,2.00252712851956e-05,0
"anz",0.932902016431803,0.0651626980478505,0.00193528552034605,1,1.06903326908854,1,0.0690332690885427,0
"aoa",0.978473911519855,0.0212059664382505,0.000320122041894244,1,1.02184621052204,1,0.0218462105220389,0
"aob",0.548820646287665,0.386096085089776,0.0650832686225586,1,1.51626262233489,2,-0.483737377665107,-1
"aoc",0.932373947157604,0.0656656913533989,0.00196036148899681,1,1.06958641433139,1,0.0695864143313925,0
"aod",0.961068042708903,0.0381266570178137,0.00080530027328285,1,1.03973725756438,1,0.0397372575643793,0
"aoe",0.991756873353467,0.00816741768830276,7.57089582307247e-05,1,1.00831883560476,1,0.0083188356047641,0
